职位名称,招聘部门,薪资,地区,工作经验,学历,工作性质,职位诱惑,职位描述,工作地址,公司信息
产品经理实习生,上海畔哒教育科技有限公司产品部招聘,3k-5k,/上海 /,经验应届毕业生 /,本科及以上 /,实习,"
成长快","
工作职责:
1、协助产品经理进行前端或者后台产品设计工作；
2、协助产品经理进行需求文档的撰写和项目推进工作
3、协助进行市场竞品分析和运营数据分析，提炼产品需求。
我们期待你:
1.全日制本科及以上学历；
2.每周至少到岗4天及以上，可以实习3个月以上，2020年或2021年毕业生，有互联网产品经理类经验优先；
3.吃苦耐劳，积极主动，学习力强，能尽快上岗，有志于往产品经理方向发展。
公司目前高速发展中，创始人均为行业里的大牛
在这里，你将学习到完整的产品经理知识体系
带过的实习生都已在BAT等企业任职","上海 - 杨浦区 - 延吉 - 长阳路1687号长阳创谷C4座1楼黑马创业A006
","上海畔哒教育科技有限公司
移动互联网,教育
天使轮
15-50人
http://www.xiongmaolaoshi..."
产品经理c端,飞行之翼运营中心招聘,12k-18k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
双休、五险一金","
一、职业诱惑
“飞行之翼”作为全球首家互联网航校平台，将会给你全方面的锻炼，在职场上得到快于同龄人的进步与晋升”
我们将给你~
双休、带薪年假、免费下午茶
五险一金、生日会、免费体检、定期团建
还有一年两次的考核调薪机会哦~~
二、岗位职责
1、负责所属产品线的现有产品优化和新产品开发； 
2、新产品前期规划，确定产品功能、流程，用户体验，制作产品原型，编写技术需求文档； 
3、与技术部门沟通、协调，保证产品实施阶段的进度与质量； 
3、参与、协调产品的测试工作，及时掌握测试结果，保证产品质量； 
4、分析产品运营数据，不断完善和优化产品，提升产品的用户体验； 
5、教育行业经历着优先考虑。
三、任职要求
1、至少参与过一个完整的从0到1到100的产品的全部周期，对初创期、成熟期、成长期的产品都有自己的打法并能给出合理的实施方案，带领团队且善于协调各方资源。
2、本科及以上学历，4年以上IT/互联网产品经理工作经验；
3、PRD/MRD、PPT、visio/Axure、Mindmapping，技能熟练；

四、薪资待遇
薪资范围:15K-20K
五、团队文化
愿景：构建教育、文娱、科技、旅游、金融相融合的商业生态系统，成为新独角兽公司
使命：让飞行像开车一样简单。
标签：执行力！创造力！战斗力！","北京 - 朝阳区 - 酒仙桥 - 酒仙桥将台路5号首信大厦（普天实业创新园区内）5号楼505（1楼）
","飞行之翼
教育,移动互联网
天使轮
15-50人
http://www.feizhiyi.com"
产品经理-小程序营销,贝壳招聘,30k-50k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
年底三薪，三餐免费","
工作职责:
1、参与贝壳找房小程序的产品设计，负责营销方向（ToC场景和ToB后台）产品定义、需求梳理、文档输出；
2、协调内外部资源，推动业务进展并达成目标，为小程序营销方向的流量和商机指标负责；
3、深度调研门店、经纪人、品牌、业主、内容创作者等各角色的营销需求，设计出适合客户的营销工具；
4、征集营销工具在传播过程的反馈，挖掘小程序线上线下营销的价值和场景，设定不同城市/品牌的营销工具差异点；

任职资格:
1、2年以上互联网产品经验（ToB或ToC均可），或2年以上营销产品经验
2、熟悉微信小程序的应用场景、产品特性和行业生态，是小程序深度用户
3、有微信小程序产品经验者，优先考虑","北京 - 海淀区 - 上地 - 开拓路11号福道大厦
","贝壳
房产家居
D轮及以上
2000人以上
http://www.ke.com"
产品经理,乐乎招聘,15k-30k,/北京 /,经验1-3年 /,本科及以上 /,全职,"
每年多次调薪 年终奖金 五险一金","
产品设计，需求分析，竞品分析，交互
1. 负责某一具体产品线的规划，保障产品用户价值实现，包括用户需求分析、市场和竞品分析、产品功能的设计等；
2. 协调资源推动产品功能实施，跟进项目的进度，与内外部团队有效沟通，提高项目整体质量；
3. 负责产品上线后的跟踪优化和运营数据工作，持续推进产品优化。
任职要求：
1. 有3年以上的互联网公司从业经验，至少独立负责过两个完整的产品设计和管理经验，有房产相关产品设计和管理的经验者优先；  
2. 有良好的产品分析、总结归纳能力，熟悉产品运营，能持续不断的优化产品；  
3. 具有很好的跨团队沟通和协调能力，抗压能力强；  
4、熟悉Axure等原型工具，逻辑思维优秀，能快速理解业务需求，并转化为产品设计，推动产品开发上线，具有异地团队协作经验优先 ；  
5、具备优秀的沟通表达能力、具备产品创新意识及商业敏感性；  
6、有激情，敢创新，有梦想，愿意投身创业氛围。","北京 - 朝阳区 - 西奥中心b座3层乐乎城市青年社区
","乐乎
移动互联网,消费生活
B轮
500-2000人
http://www.lefull.cn/"
产品经理,嘉业地产招聘,8k-10k,/哈尔滨 /,经验不限 /,学历不限 /,全职,"
嘉业高提成，期待你加入","
底薪两千-三千
提成20%-40%
绩效两千+
月休四天，任意休
时间自由，随便走","哈尔滨 - 松北区 - - 世林路1074号
","嘉业地产
企业服务
不需要融资
150-500人
https://www.lagou.com/gon..."
产品经理,众森联数字招聘,11k-22k,/杭州 /,经验3-5年 /,学历不限 /,全职,"
通过农业数字化实现千家万户用上优秀产品","

1、负责智慧农业平台的产品规划，架构设计和项目实施版本的迭代工作，具备全局化视角；
2、依据对农业大脑业务的理解，在iot、溯源等核心链路上突破，完成农业智能一体化详细产品设计、实施和迭代。
3、能根据市场业务需要，沟通产品规划和产品方案，通过协作，快速拿到结果。
4、对日常数据进行跟踪和研究，进行产品或功能效果分析，提升供应链质量和效率。
5、负责业务线的需求梳理，产出产品解决方案并落地执行 ，包括方案梳理、需求文档编写、项目管理，以及产品迭代优化。
职位描述
1、一年以上互联网产品从业经验。
2、能在复杂环境下，灵活控制并推进分析合作型项目有阶段性成果, 强逻辑思维能力、分析与洞察能力、解决问题能力。
3、具备优秀的学习能力，沟通协作能力。
4、有数据或iot或平台产品经验优先。","杭州 - 西湖区 - - 云栖小镇
","众森联数字
移动互联网 企业服务
不需要融资
15-50人
https://www.lagou.com/gon..."
产品经理,CSDN招聘,20k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
试用期全薪、七险一金、带薪年假、餐补","
岗位职责：
1，负责管理产品线的增长，包括不限于营收增长、用户增长、流量增长，不断寻求高效获得增长的渠道和方法，定性定量分析，并能有效的检测及评估；
2，负责各种产品向、运营向的需求分析、功能开发设计、效果评估和迭代升级；
3，定性定量分析用户行为、需求以及竞品动向，关注用户体验并优化；
4，负责整体沟通，协调相关资源，把握产品开发进度，与研发团队紧密配合，编写产品需求，推进产品开发项目，达成产品目标并确保进度和质量；
5，持续跟踪数据，不断分析优化，提升运营效果。
  任职要求：
1，本科及以上学历，具有三年互联网行业产品经验，并包含一年及以上用户增长或用户运营工作经验；有在线教育、知识付费、社交相关增长经验优先；
2，深入了解产品的研发和运营流程，熟悉用户体验、交互设计理论知识；熟悉各种运营手段，具有独立运作用户增长项目的经验；
3，对数据敏感，善用数据指导工作，喜欢研究新的产品等；
4，熟练使用Axure，Mindmanager等。面试需要带过往设计的产品原型。","北京 - 朝阳区 - 大山子 - 酒仙桥路10号恒通商务园B8b栋2层
","CSDN
企业服务
D轮及以上
150-500人
https://www.csdn.net"
产品经理,顺丰-丰e足食招聘,15k-25k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
大公司、上市公司、大平台、福利好！","
1、负责新零售供应链相关功能需求设计，如运营终端的产品运营功能。
2、负责与采购、仓储、物流、运营等业务部门沟通，梳理业务情况和需求，设计并输出对应的产品解决方案（原型及产品规格说明书）；
3、根据产品全生命周期，负责与设计、开发、测试等人员沟通，保证产品顺利如期落地；
4、、负责产品上线后的改进，bug追踪、意见收集并设计改进方案制定产品更新迭代计划。
任职资格：
1、有新零售行业供应链产品设计经验，熟悉新零售产品业务，特别是商品生命周期管理；
1、4年以上ERP系统相关产品经理经验，有ERP系统项目管理或实施经验者优先; 
2、有使用过UAS、金蝶、用友等ERP管理系统，财会类专业优先；
3、有良好的业务理解能力、数据分析能力、逻辑思维能力、沟通和执行能力；
4、有良好的自我驱动能力，保持积极的工作热情，能主动发现、解决问题；
5、有良好的团队协作能力，较强的沟通能力；
6、熟悉产品需求分析工作流程，擅长使用Xmind、Axure、Visio等工具，根据需要，能做产品交互。
7、具备一定的工作抗压性；
8、有甲方乙方工作经验优先。","深圳 - 福田区 - 新洲十一街万基商务大厦1楼
","顺丰-丰e足食
移动互联网,消费生活
上市公司
2000人以上
https://www.feng1.com/"
0323JB-APP产品经理,平安产险产险总部个人事业群线上客户中心招聘,30k-40k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
五险一金,绩效奖金,带薪年假,员工旅游","
工作职责
1.负责线上APP产品规划工作（C端）；
2.负责输出原型、需求文档及开发沟通工作；
3.负责APP产品上线的数据验证及迭代工作；
4.与相关部门沟通、联合项目推进等；
任职要求
1、全日制本科及以上学历；APP前端产品经理工作经验在4年以上；
2、对上线产品有数据分析能力；
3、熟悉互联网产品设计工具，Axure、墨刀等；
4、思维清晰、逻辑性强，有较强的表达能力及文字功底，良好的沟通和项目协调能力，团队意识强；
5，有成熟的互联网线上产品策划经验；有参与规划百万级产品策划经验者优先；
6、有一定项目规划及管理能力，能承受压力完成任务；
优秀要点：
1、大型互联网公司经验；纯创业公司经验暂不考虑
2、有上线产品经验，数据在几十万级别以上，同时有迭代版本经验；
3、暂不考虑P2P行业及纯游戏行业背景；
4、有很好的逻辑分析能力及良好的表达能力及概括能力；","深圳 - 福田区 - 益田路5033号平安金融中心
","平安产险
金融
上市公司
2000人以上
http://property.pingan.com"
（高级）产品经理,客佳招聘,16k-25k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
项目有前景，团队氛围好","
高级产品经理
1、负责搜集和整理公司的业务需求，并根据优先级进行需求分析及产品设计；
2、负责业务流程梳理、功能点梳理、撰写PRD文档；
3、负责协调研发部门开发、测试、上线产品，确保从产品开发至最终上线运营，对进度质量及产品效果负责；
4、与运营部门配合制定产品运营计划，跟踪产品运营数据，分析用户反馈，持续改善产品；
5、负责产品整个生命周期的需求更新和体验升级。
6、负责其他公司安排的产品相关任务。

任职资格：
1、本科及以上学历，三年及以上互联网的产品设计工作经验，熟练使用Axure、XMind等软件，并可交付出高保真的产品设计；
2、具有敏锐的行业洞察力和很强的用户需求挖掘能力，有汽车相关领域的工作经验优先；
3、具有较强的分析能力、沟通能力、团队协作能力和学习能力；
4、具有很强的事业心，能承受较大的压力和具备自我驱动能力；
5、具有B端产品经验者优先， 有独立负责过至少一个B端产品从0到1的工作经历；
6、熟悉SAAS/CRM/ERP系统者优先，有知名互联网产品设计经验者优先。","上海 - 浦东新区 - 北蔡 - 五星路706弄28号楼（万科御河企业公馆二期）
","客佳
消费生活
天使轮
50-150人
http://www.dada365.com/"
产品经理,惊浪产品部招聘,18k-30k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
期权股权、下午茶、季度奖、发展前景好","

1、 负责公司移动端的产品规划、业务流程设计、功能设计等工作；
2、 完成产品的策划、原型、产品流程和交互设计，管控整个项目的实施；
3、 制定产品业务规范，整理、完善产品文档、业务流程及相关内容；
4、 在项目推进过程中的跨部门协调沟通工作，确保产品按时完成并高质量上线。
任职要求:
1、大学本科（必须是全日制）及以上学历，3年以上互联网工作经验；至少经历过1个完整的产品研发生命周期。有跨境电商行业经验尤佳；
2、对IOS/安卓系统的产品及交互设计熟练，具备出色的移动端产品设计能力；丰富的项目管理经验，良好的沟通和协调能力。
3、对数据敏感，对用户有敏锐的洞察力，能够从数据和用户反馈中发现并总结问题，最终提升产品体验；富有创新精神；
5、卓越的产品策划、设计能力，熟悉产品设计工作循环，有较高产品品味，能够独立完成需求分析和需求管理工作，对方案完成到最终上线落地进行跟踪；
6、撰写详细产品需求文档（PRD），市场分析文档（MRD），主动思考方案，并推动想法的实现；
7、具备良好的沟通协调能力，工作积极主动，执行力强，擅长语言表达及跨部门合作。","上海 - 松江区 - 莘砖公路518号
","惊浪
电商
C轮
150-500人
http://www.86daigou.com"
产品经理,粤荣华业务部招聘,3k-4k,/广州 /,经验不限 /,学历不限 /,全职,"
先就业再创业","
岗位职责：
1：负责向潜在客户推广公司贷款服务
2：负责接待客户的业务咨询并为客户办理贷款业务
3：定期维护客户，为客户提供优质的贷前，贷中及贷后服务
4：学习40家银行的信贷产品知识《有无经验均可》
5：按公司提供的资源，以电话，短信及其他的互联网方式开发意向客户
6：维护老客户，促成二次服务或转介绍客户
加入我们你将获得：
1：无责任底薪，高绩效，高提成
2：晋升：客户经理--团队主管--副经理---经理--合伙人
3：培训：入职参加系统化的新人培训，上班后公司安排一对一的培训，让你轻松掌握电话销售技能和技巧，轻松开展工作
4：福利：月度奖金激励方案，节日福利，年终奖，旅游等等
任职资格：
1:18-35岁，男女不限，有无经验均可，可接收优秀应届生
2：对销售工作具备一定的热情
3：喜欢挑战的人，有强烈的赚钱欲望
4热情积极，有爱心，有责任感，学习能力强
本公司直招，非中介机构，无任何费用，请求职者放心投递","广州 - 黄埔区 - 大沙 - 广州市黄埔区丰乐南路32号
","粤荣华
金融
不需要融资
2000人以上
http://www.lagou.com/gong..."
产品经理,新华保险八部招聘,3k-6k,/西安 /,经验3-5年 /,大专及以上 /,全职,"
季度奖 年终奖 高额提成 商业保险 四险","

1;负责客户市场需求分析；
2;负责销售渠道和客户的管理；
3;组建销售队伍，培训销售人员建设管理销售团队。
4;负责公司各类险种的销售;
5;根据客户要求分析计划促成销售","西安 - 雁塔区 - - 陕西省西安市雁塔区电视塔盘道靠近长丰国际广场
","新华保险
金融
不需要融资
2000人以上
http://www.newchinalife.c..."
产品经理,中科华迅招聘,8k-16k,/北京 /,经验不限 /,大专及以上 /,全职,"
刷脸支付顺势而为，接受度高，行业好做","
刷脸支付 机器推广 客户维护 开发代理商","北京 - 大兴区 - - 北京市大兴区经海五路77号龙之旅大厦
","中科华迅
其他
未融资
15-50人
https://www.lagou.com/gon..."
产品经理,天源迪科招聘,8k-12k,/成都 /,经验3-5年 /,本科及以上 /,全职,"
13薪，5险一金，节假日福利，住房补贴","
职责描述：

1、收集行业及竞品信息，进行市场调研，对行业及相关行业的发展进行调研，协助确定产品发展目标和落地思路；
2、负责公司各项目产品的需求搜集、梳理、分析判断、产品设计，并撰写相关的需求文档
3、不断挖掘客户及用户需求，优化用户体验，持续提升产品的产品价值和用户体验；
4、协调组织开发、设计、运营、测试等资源，达成产品目标；

任职要求：

1、本科及以上学历，拥有2年以上互联网产品设计或大型软件公司需求分析经验；
2、熟悉运营商4G+,VoLTE、NB-IOT等新兴业务原理及质量评估体系，有大型软件类项目的设计实施经验；
3、熟练使用Axure、Visio、Mindmanager等软件，能通过建立竞品分析、界面/产品原型等方法，对产品设计进行有效的交流；
4、善于分析、挖掘用户需求，能够合理分析数据，具有较强的逻辑分析能力；
5、具有良好的沟通协调能力和团队合作精神，具有一定的抗压能力。","成都 - 高新区 - 府城大道西段399号(天府新谷)8号楼1单元502室（
","天源迪科
移动互联网,企业服务
上市公司
2000人以上
http://www.tydic.com"
高级产品经理（资金清算产品）,贝壳招聘,25k-45k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
大平台牛人多六险一金10天年假","
工作职责：
1、负责与cfo线沟通，了解资金管理需求，梳理资金流； 
2、负责产品需求调研、prd产出、研发跟进及上线推广，产品项目管理； 
3、产品上线后，根据用户需求和业务数据分析，持续优化系统，对业务数据敏感； 


任职资格： 
1、全日制本科及以上学历（必须）； 
2、有oracle财务产品经验（必须）
3、具有一定的研发背景、资金清结算背景； 
4、具有工作热情和自我驱动性；
5、具备较强：逻辑能力、沟通能力、学习能力； 
5、具有良好的服务意识和团队协作意识；
6、能够接受短期出差；","上海 - 黄浦区 - 打浦桥 - 黄陂南路838号中海国际大厦b座12楼
","贝壳
房产家居
D轮及以上
2000人以上
http://www.ke.com"
0312WF-产品经理,平安产险产险总部客服运营管理部招聘,11k-19k,/深圳 /,经验1-3年 /,本科及以上 /,全职,"
五险一金,绩效奖金,带薪年假,节日福利","
工作职责
1、负责线上平台产品规划及产品设计；
2、负责输出原型、需求文档及开发沟通工作；
3、负责平台产品上线的运营及迭代工作；
4、与相关部门沟通、联合项目推进等。
任职要求
1、全日制一本及以上学历；
2、互联网公司背景，产品经理工作经验2年及以上；
3、熟悉系统搭建架构及交互、熟悉互联网产品设计工具Axure或墨刀等；
4、思维清晰、逻辑性强，良好的沟通和项目协调能力，团队意识强；
5、独立负责过一整个互联网产品及项目优先。","深圳 - 福田区 - 益田路5033号平安金融中心
","平安产险
金融
上市公司
2000人以上
http://property.pingan.com"
产品经理,郑州顺通房产储备干部招聘,6k-12k,/郑州 /,经验不限 /,大专及以上 /,全职,"
底薪5000➕提成","
主营业务：新房团购 二手房买卖 租赁 金融贷款
有那种业务的单子都可以做","郑州 - 金水区 - 北环 - 文化路博颂路交叉口向西五十米路南顺通房地产
","郑州顺通房产
广告营销、房产家居
未融资
150-500人
https://www.lagou.com/gon..."
产品经理,九章云极科技招聘,15k-25k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
六险一金、周末双休、零食下午茶、弹性工作","
岗位职责
1、负责机器学习平台产品的需求调研、需求分析、原型设计、需求讲解、验收；
2、与内外部团队保持良好沟通，同步知识，协助产品开发、测试团队完成工作
3、负责产品交付文档、在线帮助的写作；
4、跟踪了解AI领域的发展趋势，推动产品改进和优化
任职资格
-有2B产品经验优先
-对机器学习、人工智能有基本了解和认知
-熟悉Axure、Markdown等产品设计和文档写作工具
-有良好的文档写作能力
-有人工智能行业相关经验者优先。
-良好的沟通、逻辑思维和团队合作能力，自主学习能力强","北京 - 海淀区 - 上地西路41号院1号楼宏达大厦A座4层
","九章云极科技
数据服务
B轮
150-500人
http://www.zetyun.com"
产品经理,彩讯股份能力经营部招聘,8k-13k,/广州 /,经验1-3年 /,本科及以上 /,全职,"
核心项目、体量大、top级应用深度合作","

【岗位职责】
1、根据市场需求，设计产品流程、撰写详细功能设计文档，并监控开发过程中的需求质量；
2、撰写高质量的平台需求文档与平台原型图，确保技术及业务部门准确理解；
3、负责管理跟踪平台的体验效果数据，持续改善产品和用户体验；
4、协调和处理产品日常各类用户反馈问题，包括使用意见、故障处理、数据分析任务等。
【任职要求】
1、本科及以上学历，在互联网/通信产品经历不少于2年，有技术背景的优先；
2、熟练使用VISIO\AXURE RP工具进行原型化展示，沟通能力强；
3、能独立完成需求分析和需求管理工作，并提出策划方案；执行力强，善于组织协调并推动项目进展；
4、掌握基础的数据分析方法和操作技巧，能完成描述性的数据统计。","广州 - 天河区 - 高塘路333号
","彩讯股份
移动互联网,消费生活
上市公司
500-2000人
http://www.richinfo.cn"
产品经理,中国人寿上步营销四部招聘,8k-10k,/深圳 /,经验3-5年 /,学历不限 /,全职,"
时间自由，可以照顾家庭，收入不封顶","
你好！
你对现在的工作满意吗？你找到了工作吗？你可以到我们公司来上班试一试，这里一定能实现你的目标、理想、梦想。
薪酬：每月工资8000元～12000元，加上每月的出勤奖励，绩效奖励，毎月合计可以领取工资12000元～40000元（不要求每月有业务任务）。 
招聘标准：
年龄：21岁一45岁，学历：中专以上。
招聘职位：招聘助理、经理助理、服务专员、负责日常管理工作，打印合同，电话联系客户的售后服务。
面试时间：每天上午11:00~下午5:00，名额有限，先报先聘用。
面试地址：深圳市福田区振华路城市学院四楼营业四部。
地铁路线：乘地铁蛇口2号线到“燕南地铁站”B出口，往（振华路东方向）前走30米，右边就是“城市学院”大厦门口，我会在一楼接待您！
公交车路线：乘大巴到福田区上步中路（市总工会）大巴站下车，往振华路走100米左边就是城市学院四楼。
招聘经理：丁强妹","深圳 - 福田区 - 振华路 - 振华路21号航天立业大厦四楼营销四部
","中国人寿
金融
上市公司
2000人以上
http://www.e-chinalife.co..."
产品经理-B端产品,Student.comProduct招聘,15k-20k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
活力团队，弹性工作，发展空间大","
Responsibilities

●    Work with Senior PM to manage the overall product development of the merchant side, including web, mobile browser, and mobile application
●    Communicate with key stakeholders domestically and abroad; collect, analyze and summarize business needs
●    Understanding industry trend: identify and deep dive into users’ needs, and to provide satisfying solution corresponded to business objective
●    Collaborate with corresponded teams (product/delivery/design/data etc.) to prototype product solution and documentation (PRD)
●    Proactively manage the development of product and delivery to bring project online with expected timeline
●    Familiar with business process end to end thoroughly; understand the inter-effects, the dynamic between each product and the impact it would bring at various phases within the process
●    Capable of dissecting plans into executions
●    Well versed in the dynamic between businesses and users and to pursue the most optimal solution with balance of both ends

Requirements

●    3+ years of experience in Internet or Platform Products. Hotel Booking/Rental Instock Management experience as a plus;
●    Proven track record of successful product launches with quantifiable high business impact;
●    Obsessed with data, extensive experience in working with Analytics. Expert in using data in making product decisions and developing/presenting product strategies;
●    Able to manage multiple tasks/priorities simultaneously, respond to work with urgency and understand deadlines;
●    Proven track record as a lead product manager, successfully managing and mentoring a team of product managers as direct reports;
●    Expertise of the Scrum methodology best practices and how to instill it within product teams;
●    Able to communicate and convey ideas in English.
●    Experience working in large scale organization on a multi-national level is a plus;

岗位职责：

-与高级产品经理一起负责Student.com商户端产品规划，包括Web，移动端，APP
-与国内外各主要业务职能部门沟通合作，收集并分析业务需求
-了解行业动向，挖掘识别用户需求，提供让用户满意的解决方案
-与相关团队合作（产品，开发，设计，数据等），设计产品原型，编写需求文档
-积极有效管理产品及开发的速度，推动项目上线
-充分熟悉端到端业务流程；了解不同产品在流程间各阶段扮演的角色，联动关系与影响
-具备产品规划能力，并能分拆成执行细项
-深谙业务与用户间的相互关系，取得两者最佳平衡的解决方案

岗位要求：

-3年以上互联网产品（Web/移动端，APP等）规划、开发的相关经验，有--独立负责成功上线，为业务带来实质影响的产品 （订房系统，租赁系统为佳）
-有较强的逻辑能力及沟通能力，能充分与团队内外间传达产品理念
-良好的项目群管理与执行能力，对项目轻重缓急有明确的优先级排序，在时效内有效产出高质量的解决方案
-具有高效的工作能力，可以适应国内外市场快速变化的环境，并能加以内化应用
-良好的数据分析能力；对数据敏感，懂得使用数据挖掘痛点，具备用产品或产品以外的方式来解决问题的判断力
-有良好的团队合作精神，深刻理解开发流程，可以与产品/工程师一起快速推进开发进程
-良好的跨区域协同合作能力
-良好的英语书面及口头沟通能力
-熟悉敏捷开发与实操经验
-熟练使用产品原型设计的各种工具

加分项：

-酒店订房系统/租赁系统经验者加分
-如有SAAS产品规划经验者加分","上海 - 静安区 - 同乐坊 - 上海昌平路363号3幢
","Student.com
电商
C轮
VY Capital(C轮)
150-500人
http://www.student.com"
产品经理,帝森克罗德销售部招聘,17k-18k,/杭州 /,经验1-3年 /,大专及以上 /,全职,"
收入可观，发展空间大","
岗位职责：负责所辖区域的客户开拓和维护，客户信息的搜集；负责公司的产品及推广。开拓新市场、发展新客户，增加产品销售范围。开拓新市场、发展新客户，增加产品销售范围。4、有销售行业工作经验者优先；5、了解、熟悉电力电子行业情况者优先；任职要求：1、专科以上学历，市场营销、电子等相关专业优先； 2、善于沟通，较好的表达能力、应变能力和学习能力；3、有责任心，有韧劲；4、具备较强的市场开拓能力和客服意识；薪资福利：1、5000-6000底薪，可面谈2、公司入职之日起缴纳五险一金3、员工处境旅游、不坐班制度、丰厚的绩效奖励，健全的职业生涯体系","杭州 - 下沙 - - 合星大厦
","帝森克罗德
其他
未融资
500-2000人
http://www.tysen-kld.com"
产品经理,诚泰网络科技销售部招聘,3k-6k,/邯郸 /,经验1-3年 /,学历不限 /,全职,"
双休，弹性工作，时间自由，","
工作内容：1、负责公司产品的销售及推广；2、根据市场营销计划，完成部门销售指标；3、开拓新市场，发展新客户，增加销售范围；4、协助主管进行相关工作安排；5、完成领导交办临时其它的工作
职位要求：1、性格开朗，思维敏捷，学习能力强，具有较强的沟通、协调能力和组织策划能力；2、有良好的语言表达和、文字、组织能力；3、强烈的团队意识、客户服务意识；4、掌握电脑等、办公自动化、工具、使用技能；5、有销售经验优先考虑；","邯郸 - 广平县 - - 长春大道68号
","诚泰网络科技
物联网,电商
未融资
15-50人
https://www.lagou.com/gon..."
26216T-CRM产品经理,平安租赁平安租赁汽车金融事业部信息科技招聘,10k-15k,/上海 /,经验1-3年 /,本科及以上 /,全职,"
五险一金,免费班车,节日福利","
工作职责
1、根据公司战略规划，提出CRM产品实现计划、阶段性目标；
2、负责收集梳理各业务部门的需求，进行CRM产品分析、规划，并完成BRD、PRD等文档；
3、与研发团队合作推动产品落地，并负责产研发进度管理与跟踪，组织产品测试，产品项目实施及推广；
4、负责产品上线以后的改进：BUG跟踪、收集改进意见、提供改进方案，引导用户熟悉使用产品；
5、分析产品运营数据，持续改进和优化产品，提升客户满意度，以及业务效率等；
任职要求
1、本科以上学历，3年以上互联网产品经理工作经验；
2、具备产品分析与设计方法论，逻辑清晰，熟悉系统开发的规范、结构、模块、流程等；
3、有良好的团队协作能力和沟通能力，责任心强、主动性强，并具备独立分析及解决问题的能力；
4、有项目管理经验。能独立自主完成整个项目的实施和运作，检讨和发现实施过程中的问题 ；
5、熟练掌握产品设计工具（Axure、Visio等）；
6、有汽车行业CRM经验。运营、经历过一个产品的完整生命周期者优先。","上海 - 浦东新区 - 唐镇 - 锦绣申江金桥华虹创新园
","平安租赁
金融
不需要融资
500-2000人
http://about.pingan.com/z..."
产品经理,北京神州立通科技有限公司招聘,8k-10k,/成都 /,经验1-3年 /,本科及以上 /,全职,"
五险一金 周末双休 加班补助","
岗位职责：
1、行业产品需求分析与设计
2、研发团队对接
任职要求：
1.统招本科及以上学历，计算机、软件、教育学相关专业优先；
2.至少1年以上互联网产品工作经验，有过从零到一的产品经验者加分；
3.具备一定的抽象能力，能够把表象的多种形态归类并进行抽象设计，输出PRD文档，设计原型等；
4.熟练使用产品设计软件工具，如Axure、Viso、Mind Manager等；
5.具备良好团队合作精神，强烈的责任心和上进心，沟通能力强，思维敏捷，能承受较大工作压力","成都 - 高新区 - 高新区中海国际J座
","北京神州立通科技有限公司
移动互联网,企业服务
未融资
2000人以上
https://www.lagou.com/gon..."
产品经理,河南泰尔通信有限公司招聘,6k-10k,/郑州 /,经验不限 /,本科及以上 /,全职,"
顶尖团队，氛围良好","
1 本科及以上学历
2 熟悉通信网，核心网专业知识，熟悉volte专业知识
3 熟悉应用word,excel,ppt,visio等办公软件
4 熟悉云计算，sdn,vonr技术者优先
5 2年及以上通信，it，网络领域等工作经历，优秀毕    业生也可以考虑","郑州 - 金水区 - - 国基路
","河南泰尔通信有限公司
其他、通讯电子
不需要融资
50-150人
https://www.lagou.com/gon..."
产品经理-智能相册,字节跳动招聘,15k-26k,/北京 /,经验1-3年 /,本科及以上 /,全职,"
免费三餐，租房补贴，扁平管理","
职位职责：
1、负责智能云相册产品的需求挖掘、产品规划和产品设计；
2、对行业进行分析和研究，输出有价值的产品规划；
3、对用户反馈的问题和需求进行整理和跟进，设计产品方案；
4、分析产品数据，发现改进需求点，提出并推动优化方案；
5、配合运营需求，完成产品设计，并推动方案实施；
6、协调交互、设计、研发和测试等资源，完成产品功能上线。

职位要求：
1、本科及以上学历；
2、1年以上互联网移动端产品经理工作经验，熟悉产品PRD文档编写，熟练使用产品设计类软件；
3、对相册、图片、视频的整理/处理/分享有浓厚兴趣和热情；
4、沉稳踏实，积极沟通，做事细心，有好奇心，善于独立思考。","北京 - 海淀区 - 学清路东50米学清嘉创大厦B座1层
","字节跳动
文娱丨内容
C轮
2000人以上
http://www.bytedance.com"
