职位名称,招聘部门,薪资,地区,工作经验,学历,工作性质,职位诱惑,职位描述,工作地址,公司信息
数据产品经理,斑马天下招聘,15k-25k,/北京 /,经验3-5年 /,大专及以上 /,全职,"
六险一金、不打卡、氛围活跃","
岗位职责：
1. 建立教学、用户增长业务指标体系，监控和分析业务运营情况，建设业务报表体系
2. 负责日常的数据分析工作，包括数据获取、数据清理、数据分析，并且对分析结果有深刻见解，并形成简明扼要的分析报告；
3. 领导层决策数据支持，基于对数据与行业的把控，输出数据策略，协助业务决策；
4. 负责推动用户关联基础数据建设，包括用户行为数据埋点、用户数据模型构建等
5. 总结分析框架，并形成相关数据产品

任职资格：
1. 良好的业务理解能力，能快速学习和理解教育业务，并建立指标体系；
2. 良好的数据敏感度和良好的数据分析方法，能快速发现数据问题并归因，2年以上数据分析师经验；
3. 熟悉行业内用户行为分析数据产品，比如神策，熟悉行业BI工具，比如tableau，有丰富的使用经验；
4、具备大数据的处理能力，掌握hive、SQL等相关数据提取工具，熟练操作excel、SAS/SPSS等工具；
5、教育、电商行业经验优先；","北京 - 朝阳区 - 酒仙桥 - 酒仙桥尚8国际创新园A5
","斑马天下
教育
天使轮
50-150人
https://www.lagou.com/gon..."
波洞星球数据产品经理（外包）,腾讯招聘,6k-12k,/深圳 /,经验不限 /,本科及以上 /,全职,"
重点新业务","
岗位职责
1.负责波洞星球项目数据体系搭建与开发
2.负责波洞星球项目数据埋点管理，数据仓库设计开发
3.负责数据应用工具维护与建设

岗位要求：
1.熟悉数据仓库建设生命周期流程规范
2.熟悉SQL/HQL，有较好的SQL性能调优经验
3.工作认真踏实负责，有良好的团队合作精神与数据分析能力，沟通技巧
4.对数据敏感，具有ETL设计与开发，数据建模，质量保障，元数据管理，指标体搭建经验有限
5.二次元行业爱好者优先","深圳 - 南山区 - 科技园 - 腾讯大厦
","腾讯
社交
上市公司
2000人以上
http://hr.tencent.com"
数据产品经理(J190719002),滴滴车服数据部招聘,40k-45k,/杭州 /,经验5-10年 /,本科及以上 /,全职,"
产品经理","
岗位职责
（1）担任车服数据产品体系负责人角色，推动车服数据化线上化建设。
（2）完善车服数据体系，提升数据化运营效率。
岗位要求：
（1）3-5年以上工作经验，至少参与过一款数据产品打造
（2）有较强的交互设计经验和用户体验思维
（3）自我驱动力强，面对复杂情况能够独立工作
（4）热爱数据，喜欢钻研新产品新业务
（5）沟通能力强，有较强的团队协作意识和能力
（6）富有激情和强烈的创新意识
（7）有数据分析或者数据处理经验优先","杭州 - 余杭区 - 杭州市余杭区九橙西溪创投中心
","滴滴
汽车丨出行
不需要融资
2000人以上
http://www.didiglobal.com"
数据产品经理,作业帮招聘,20k-40k,/北京 /,经验不限 /,本科及以上 /,全职,"
平台好、弹性工作、七险一金、免费三餐","
工作职责:
1、负责作业帮销售拉新产品体系的数据产品工作
2、结合业务模式，进行对应数据产品体系的搭建及专题数据分析报告的建设
3、与业务部门高度配合，深入业务，引导业务
4、与设计、开发、测试等多团队高效配合，提供快速稳定的产品支持
任职资格:
1、2年以上数据类产品工作经验，有0-1数据产品体系搭建经验更佳，能力优秀者可适当放宽年限要求；
2、熟悉数据分析方法体系，善于从复杂的业务中依靠数据提炼解决方案；
3、沟通能力强，善于跨部门多角色的复杂协作；
4、对工作充满热情，有一定的抗压能力。","北京 - 海淀区 - 西二旗 - 开拓路1号汇苑开拓大厦A座4层
","作业帮
工具
D轮及以上
Coatue、高盛、春华资本、红杉中国、GGV纪源资本、襄禾资本、天图投资、NEA、泰合资本(D轮及以上)，H Capital、老虎基金、红杉、君联、GGV、襄禾(C轮)，GGV（纪源资本）(B轮)，作业帮独立分拆，引入由红杉、君联领投的A轮融资(A轮)
2000人以上
http://www.zybang.com"
数据产品经理-偏工具类和SD...,TalkingData招聘,25k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
大数据独角兽公司 福利好 老板专业","
工作职责:
1.      负责系统工具类产品规划，设计以及产品生命周期管理；
2.      迎接海量数据基础之上的Runtime监控工具的挑战；
3.      对互联网研发流程及趋势有独立的观点，能够进行客户研发流程引导；
4.      对统计分析类产品有独特见解，熟悉此类产品埋点方案。
5.      对公司交给产品任务能有有效的执行（PRD、产品交互原型、业务流程图梳理）；
6.      对产品进行交互设计和用户体验优化的执行；
任职资格:
1.     本科以上学历，5年左右产品管理经验；
2.     SDK设计产品经理，有数据产品经验优先，研发转产品岗位优先；
3.     熟练使用Google Analysis 产品，熟悉Google Marketing Platform 优先；
4.   具有创新精神和学习能力，能够快速理解业务需求，应对飞速变化的市场环境；
5.   具有良好的服务意识和协同能力，能够推动多个团队互相配合，协作完成任务；","北京 - 东城区 - 北京市东城区东直门
","TalkingData
移动互联网
C轮
500-2000人
http://www.talkingdata.com"
数据产品经理,北京新氧科技有限公司招聘,20k-40k,/北京 /,经验5-10年 /,本科及以上 /,全职,"
0~5个月年终奖 免费班车 周末双休","
核心岗位职责
1.     负责公司数据产品的规划、设计与产品全生命周期管理。
2.     与公司内各部门深度合作，沟通协调，不断完善公司的数据体系。
3.     完善标签、分析体系，提供有驱动力的数据分析与洞察，并推动相关方案落地。
4.     产品小组的管理工作
  任职要求
1.     5年及以上工作经验，对数据产品和数据平台有深入理解及思考
2.     2年以上互联网数据类产品的规划、设计、开发并成功落地的经验
3.     良好的逻辑思维能力，数据分析能力和独立解决问题的能力
4.     强烈的主人翁意识，具备良好的项目管理经验，项目推进能力强
具有数据中台规划和建设经验者优先","北京 - 朝阳区 - 望京 - 融新科技中心E座
","北京新氧科技有限公司
移动互联网,消费生活
上市公司
兰馨亚洲投资集团、经纬中国、挚信资本、Apax Partners、鼎晖投资(D轮及以上)，安佰深股权投资集团、鼎晖投资联合投资、经纬中国、挚信资本(D轮及以上)
500-2000人
http://www.soyoung.com"
数据产品经理,随行付金科招聘,20k-27k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
空间大福利好六险一金+绩效奖金+补助","
岗位职责：
1、  推进大数据风控平台产品开发进度，协调资源，保证产品上线时间；
2、 负责数据产品设计、需求分析，撰写产品需求文档及页面原型；
3、熟悉业内埋点方案的使用场景，参与制定过产品埋点方案及规范设计；
任职要求： 
1、本科以上学历，统计数学、应用数学、计算机等相关专业优先；
2、2年以上互金行业背景，有数据分析监控平台及BI平台建设经验；
3、良好的数据敏感度，产品规划能力，了解大数据相关的基础知识，熟悉常见的数据分析和处理方法，有数据质量控制意识；
4、熟练使用SQL， 百度、友盟、神策等第三方数据分析软件，Axuer、Visio、MindManager等工具。","北京 - 海淀区 - 中关村 - 北京市海淀区中关村大街1号海龙大厦8层0816-0825
","随行付金科
移动互联网,金融
未融资
150-500人
https://www.vbilljr.com/"
数据产品经理-BI方向,字节跳动招聘,20k-40k,/成都 /,经验3-5年 /,本科及以上 /,全职,"
六险一金，弹性工作，免费三餐，扁平管理","
职位职责：
1、围绕人力资源管理的各种场景，负责商业智能(BI)产品的策划与落地；
2、结合人力资源管理业务，制定和迭代数据产品方案，包括但不限于数据可视化、用户画像、数据订阅、即席查询工具；
3、调研用户，跟进数据需求：结合用户需求和产品现状，梳理数据逻辑，进行数据定义，撰写数据需求文档(DRD)，推动数据方案的实施；
4、结合部门业务的发展，制定并实施数据治理与数据管理策略；
5、协调数据团队开展大数据组件的建设，涵盖数据采集、数据存储、数据处理、数据应用，以及数据仓库和ETL工具；
6、策划和维护开放API，为平台下游用户提供安全、可靠、易用的数据开放能力。

职位要求：
1、国内外重点全日制本科及以上学历；
2、从事数据产品相关工作不少于2年，或从事数据化运营相关工作不少于4年；
3、有良好的产品Sense和数据敏感度，对数据产品的交互与用户体验有深刻理解；
4、熟练运用Excel、SQL、XML、JSON进行数据定义和管理，以及Axure RP、Sketch等工具高效绘制数据产品原型；
5、具备良好的自我驱动力、沟通能力、文档写作能力、项目管理能力，以及英文读写能力；
6、符合以下条件之一者优先录用：
(1)具有知名企业人力资源管理系统相关经验；
(2)负责过知名BI产品的产品策划与运营；
(3)对基于Hadoop的大数据平台、数据挖掘、智能推荐或机器学习的落地有经验；
(4)熟练掌握至少一门高级编程语言或脚本语言，能够利用编程提高工作效率。","成都 - 高新区 - 天府四街158号OCG国际中心A座16层
","字节跳动
文娱丨内容
C轮
2000人以上
http://www.bytedance.com"
数据产品经理,大塘小鱼-幼儿教育启蒙平台招聘,25k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
六险一金，学习基金，餐补，车补，年终奖","
岗位职责：
1、有财务全盘工作实操；
2、负责账务核算工作的复核和检查；
3、负责公司总账，按月编制公司财务总账报表，反映公司业务经营情况和财务情况；
4、分析公司的经营数据，编制收入及成本费用报表，为管理层的经营决策提供有效的财务支持依据；
5、积极配合内部稽核、外部审计、外部监管检查等相关工作内容；
6、完成领导交代的其他工作。
 
任职资格：
1、大学统招本科以上学历，会计学或财务管理专业毕业；中级以上职称优先；
2、了解国家财经政策和会计、税务法规，熟悉银行结算业务，具有1年以上总账会计工作经验；
3、熟悉操作财务软件、Excel、Word等办公软件；
4、记账要求字迹清晰、准确、及时，账目日清月结，报表编制准确、及时；
5、具备良好的文字表达能力；
6、能熟练使用excel、word、PPT等办公软件；
7、良好的组织、协调、计划、沟通和分析解决问题的能力；
8、爱岗敬业，有团队合作精神；
9、教育培训机构和互联网公司优先考虑。","北京 - 朝阳区 - 酒仙桥 - 北京市朝阳区酒仙桥东路9号院A2座东门7层
","大塘小鱼-幼儿教育启蒙平台
教育
未融资
150-500人
http://www.dayutang.cn"
大数据产品经理-智能家居方向,美的IoT大数据招聘,15k-30k,/佛山 /,经验3-5年 /,本科及以上 /,全职,"
行业领先的智慧家居平台，物联网","
职责描述：
负责智能家电数据智能相关应用规划及产品落地，主要包括：
1、了解智能家居相关市场动态及竞品研究，关注大数据前沿技术及应用案例；
2、负责家电智能化产品策划，撰写需求说明书及原型，并推动应用落地；
3、编写产品运营推广材料，宣传文档，进行推广应用，同步对产品应用数据进行监控分析，持续优化产品体验；
4、跟踪智能产品运营情况，收集产品问题、收集数据，针对性优化产品智能化程度及迭代更新数据智能化模型或产品；

【岗位要求】
1、统招本科及以上学历，3年以上工作经验，2年以上数据应用相关经验；
2、了解常用的数据挖掘算法及适用场景，了解大数据架构及工作流程；
3、熟悉Axure、XMind等设计工具，具备较强手绘原型能力或交互、视觉经验者优先;
4、有较强的数据思维、逻辑思维及文案编写能力；
5、工作积极主动，有持续的热情和责任心，对设计品质有追求，善于团队合作，能承受高强度的工作压力；

【加分项】
1、有IoT行业尤其智慧家居行业工作经验；
2、智能家电或电子产品极客;
3、掌握数据探查技能，有数据挖掘模型及产品落地经验者;","佛山 - 顺德区 - 美的总部大楼
","美的IoT
硬件
上市公司
2000人以上
https://www.msmartlife.com"
数据产品经理,vivo互联网招聘,50k-80k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
股票期权,精英团队,弹性工作","
岗位职责:
""1、负责行业知识库、商品库相关数据产品的设计工作；
2、数据驱动变现，以数据为出发点，提升自有广告平台的变现效率；
3、负责产品的行业/竞品/用户调研，产品设计、需求文档撰写；
4、负责产品的落地推动，保证产品不断迭代优化，持续产品；""

任职资格:
""1、3年以上互联网产品相关工作经验，本科及以上学历；
2、具备后端产品设计经验，具备技术理解能力及相关经验；
3、优秀的逻辑思维与数据分析能力、能够通过数据发现问题；
4、必须具备优秀的沟通力，自我驱动、团队合作精神；""","深圳 - 宝安区 - 深圳市宝安区新湖路99号壹方中心北区三期A塔
","vivo
硬件
未融资
2000人以上
http://hr.vivo.com.cn/"
数据产品经理,汽车之家招聘,20k-30k,/北京 /,经验5-10年 /,本科及以上 /,全职,"
团队氛围好,发展空间大","
岗位描述：
1、搭建用户画像的数据、策略和应用平台。对用户画像的建设和应用有比较深入的理解，能对用户画像数据进行分析和挖掘，有相关经验优先。
2、结合画像平台对用做精准营销，通过营销平台的构建完成，活动构建-用户选取-精准触达-数据反馈的应用闭环
3、负责用户画像与搜索推荐系统的对接和合作，了解搜索推荐的算法和画像应用。
4、与各行业业务方密切合作，从流量分配的角度解决业务痛点，帮助建立行业健康生态。

岗位要求：
1、技术背景优先；
2、3年以上相关产品经验；
3、搜索、推荐、电商平台等平台型用户产品经验优先；
4、电商流量运营经验优先；
5、善于与上下游和合作伙伴沟通，具有较强的业务思维与沟通能力。","北京 - 海淀区 - 中关村 - 电子大厦
","汽车之家
汽车丨出行
上市公司
2000人以上
http://www.autohome.com.cn"
数据产品经理,纵腾网络招聘,10k-20k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
地铁周边、互联网、五险、......","
岗位职责：
1、负责数据产品方案的设计和制作；
2、负责项目需求调研和设计阶段需求调研和确认以及文档的输出；
3、按要求完成项目交代的任务。

任职要求：
1. 与业务紧密合作，提炼整理业务需求，并能将抽象的业务或用户需求合理分解成技术功能需求。通过数据分析支持业务部门的决策和技术解决方案的规划设计；
2. 具备良好的团队协作精神，有较强的学习能力和较好的沟通协调能力；有较强的责任心，能承受工作压力。具有强烈的内驱力、自主学习和执行能；
3. 管理业务需求，业务流程，功能需求和验证结果的相关文档；
4. 与技术开发团队紧密合作，参与技术设计方案的评估，并从业务和用户的角度给出有建设性的意见和反馈；
5. 与项目经理密切配合，保证项目按期交付；
6. 同时管理或参与多个项目，具备合理安排工作的优先级的能力；
7. 帮助业务分析团队改进内部流程和各种规范。对数据敏感，有独立完整的数据分析经验，能快速发掘业务和数据的联系，有大数据、人工智能、数据挖掘相关工作经验及技术能力者优先；","深圳 - 龙华新区 - 民治街道向南四区24号向南商业大厦601室
","纵腾网络
电商,移动互联网
上市公司
500-2000人
http://www.zongteng.com.cn/"
数据产品经理,作业帮一课产品中心招聘,20k-40k,/北京 /,经验5-10年 /,本科及以上 /,全职,"
五险一金、一日三餐、交通补助、","
基于业务场景和业务数据做相关的分析，直接推动业务的增长，间接提高业务的生产力，不局限于简单的底层数据分析","北京 - 海淀区 - 西二旗 - 开拓路1号汇苑开拓大厦A座4层
","作业帮
工具
D轮及以上
Coatue、高盛、春华资本、红杉中国、GGV纪源资本、襄禾资本、天图投资、NEA、泰合资本(D轮及以上)，H Capital、老虎基金、红杉、君联、GGV、襄禾(C轮)，GGV（纪源资本）(B轮)，作业帮独立分拆，引入由红杉、君联领投的A轮融资(A轮)
2000人以上
http://www.zybang.com"
数据产品经理-智能分析方向,字节跳动招聘,15k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
六险一金，弹性工作，免费三餐，租房补贴","
职位职责：
1、充分理解业务(如抖音、火山小视频、西瓜视频、今日头条等)，收集和挖掘业务需求，沉淀分析思路与框架，搭建分析体系，并将其产品化。
2、在波动分析&归因，预测，聚类场景下，有一定算法基础，能和数据分析师配合，提供各类分析场景下的算法设计，并将其抽象成通用能力提供到各业务中后台。
3、参与日常业务的数据分析工作，如对数据进行加工，挖掘数据指标间关联信息，并通过产品化形式反馈业务，指导业务决策；
4、承担数据平台相关运营工作，包括产品的推广，反馈，优化，项目管理等。

职位要求：
1、3年以上数据分析和产品设计经验，统计、数学、计算机相关专业优先；
2、熟练使用SQL及其他分析工具，对业界分析/AI产品有一定理解/经验，有一定算法基础；
3、善于思考，优秀的逻辑思维能力和解决问题能力；
4、对数据敏感，工作积极主动，乐于面临挑战。","北京 - 海淀区 - 北三环西路43号中航广场1号楼（矮楼）
","字节跳动
文娱丨内容
C轮
2000人以上
http://www.bytedance.com"
【公安大数据业务】大数据产...,海致招聘,15k-30k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
弹性工时、扁平化管理、丰厚的福利待遇","
岗位职责：
1、规划公司大数据产品工作，包括规划产品发展方向、评估需求可行性和优先级等
2、能够深入了解公司业务，把控自己所负责方向的产品质量，包括指标全面性、正确性，以及产品易用性，保证产品优质快速交付，把 BI 数据分析平台做大做强。
3、负责公司各业务线数据运营后台的报表功能设计（包括指标定义、指标计算方法、报表展示样式等），并将其抽象设计为通用化的产品能力。
4、设计数据处理规范，对业务数据进行深入分析或预测，从而指导业务优化
5、负责与数据分析相关的其他产品工作

 

职位要求：
1、正规全日制本科及以上学历，数学、统计学、计算机、通信工程等理工科专业
2、三年及以上的数据分析或数据后台设计相关经验，有大数据后台建设分析经验优先考虑
3、担任过团队核心成员
4、优秀的学习能力和对数据分析强烈的热情，相信数据改变世界
5、优秀的逻辑思维能力、沟通和协调能力","上海 - 静安区 - 镇宁路 - 武宁南路1号越商大厦
","海致
移动互联网,企业服务
C轮
君联资本领投；IDG资本，晨兴资本及金融数据服务企业万得资讯跟投(C轮)
150-500人
http://www.haizhi.com/"
企鹅号数据产品经理,腾讯招聘,20k-40k,/北京 /,经验不限 /,硕士及以上 /,全职,"
平台大","
企鹅号数据产品经理（北京）
岗位职责：
l 负责内容平台部的运营数据分析体系搭建；数据产品和工具的设计和落地；
l 通过数据发现业务和产品中的问题，提出改进策略，并推进落地实施，观测效果反馈；
l 规划业务分析点，并负责例行化分析报告和专项分析报告的生产；
l 对内容行业有深度认知，熟悉行业格局，了解信息流产品。
岗位要求：
l 本科及以上学历，计算机、应用数学、统计等专业硕士优先；
l 扎实的统计基础，突出的逻辑分析和归纳能力，优秀的业务理解力和洞察力，善于沟通和表达；
l 掌握从数据清洗到数据可视化各环节的关键技能；
l 善于快速学习新知识，关注新产品形态，掌握行业数据获取和分析能力；
l 有三年以上内容行业数据处理、分析经验优先；","北京 - 海淀区 - 五道口 - 希格玛大厦
","腾讯
社交
上市公司
2000人以上
http://hr.tencent.com"
